Entity,Code,Day,total_vaccinations
World excl. China,,2021-02-04,112074059
World excl. China,,2021-02-05,118176584
World excl. China,,2021-02-06,121959826
World excl. China,,2021-02-07,123904835
World excl. China,,2021-02-08,128086800
World excl. China,,2021-02-09,133231371
World excl. China,,2021-02-10,139190323
World excl. China,,2021-02-11,145326256
World excl. China,,2021-02-12,152506426
World excl. China,,2021-02-13,156921619
World excl. China,,2021-02-14,159303022
World excl. China,,2021-02-15,164131462
World excl. China,,2021-02-16,169502186
World excl. China,,2021-02-17,175842571
World excl. China,,2021-02-18,182822481
World excl. China,,2021-02-19,189141160
World excl. China,,2021-02-20,193462998
World excl. China,,2021-02-21,195808593
World excl. China,,2021-02-22,200342322
World excl. China,,2021-02-23,206336802
World excl. China,,2021-02-24,213409186
World excl. China,,2021-02-25,221230136
World excl. China,,2021-02-26,229459290
World excl. China,,2021-02-27,234842171
World excl. China,,2021-02-28,237743238
World excl. China,,2021-03-01,243598000
World excl. China,,2021-03-02,255165247
World excl. China,,2021-03-03,263736035
World excl. China,,2021-03-04,273732037
World excl. China,,2021-03-05,283570330
World excl. China,,2021-03-06,290840021
World excl. China,,2021-03-07,294815313
World excl. China,,2021-03-08,302872064
World excl. China,,2021-03-09,311630252
World excl. China,,2021-03-10,322094434
World excl. China,,2021-03-11,331737260
World excl. China,,2021-03-12,342811871
World excl. China,,2021-03-13,350841051
World excl. China,,2021-03-14,354982747
World excl. China,,2021-03-15,365483365
World excl. China,,2021-03-16,375988148
World excl. China,,2021-03-17,387502089
World excl. China,,2021-03-18,398765565
World excl. China,,2021-03-19,412796437
World excl. China,,2021-03-20,422128575
World excl. China,,2021-03-21,427010065
World excl. China,,2021-03-22,437756075
World excl. China,,2021-03-23,448714601
World excl. China,,2021-03-24,461842045
World excl. China,,2021-03-25,474546857
World excl. China,,2021-03-26,488977031
World excl. China,,2021-03-27,498716175
World excl. China,,2021-03-28,503748919
World excl. China,,2021-03-29,516063258
World excl. China,,2021-03-30,528905182
World excl. China,,2021-03-31,544453774
World excl. China,,2021-04-01,560390055
World excl. China,,2021-04-02,573939896
World excl. China,,2021-04-03,583506466
World excl. China,,2021-04-04,590300529
World excl. China,,2021-04-05,602370804
World excl. China,,2021-04-06,617584460
World excl. China,,2021-04-07,634321753
World excl. China,,2021-04-08,652807836
World excl. China,,2021-04-09,670248312
World excl. China,,2021-04-10,682908520
World excl. China,,2021-04-11,691606189
World excl. China,,2021-04-12,705991330
World excl. China,,2021-04-13,720154379
World excl. China,,2021-04-14,736396619
World excl. China,,2021-04-15,751606587
World excl. China,,2021-04-16,767405376
World excl. China,,2021-04-17,778337362
World excl. China,,2021-04-18,786574889
World excl. China,,2021-04-19,799838366
World excl. China,,2021-04-20,811085961
World excl. China,,2021-04-21,825753110
World excl. China,,2021-04-22,841745135
World excl. China,,2021-04-23,856744421
World excl. China,,2021-04-24,865039133
World excl. China,,2021-04-25,877805370
World excl. China,,2021-04-26,890883751
World excl. China,,2021-04-27,905874768
World excl. China,,2021-04-28,924552853
World excl. China,,2021-04-29,940381478
World excl. China,,2021-04-30,955831296
World excl. China,,2021-05-01,964390746
World excl. China,,2021-05-02,970798301
World excl. China,,2021-05-03,981225548
World excl. China,,2021-05-04,996578322
World excl. China,,2021-05-05,1012819183
World excl. China,,2021-05-06,1029417863
World excl. China,,2021-05-07,1047616475
World excl. China,,2021-05-08,1057922999
World excl. China,,2021-05-09,1065282816
World excl. China,,2021-05-10,1079501594
World excl. China,,2021-05-11,1095237747
World excl. China,,2021-05-12,1111304588
World excl. China,,2021-05-13,1125947586
World excl. China,,2021-05-14,1140079853
World excl. China,,2021-05-15,1150943949
World excl. China,,2021-05-16,1159612337
World excl. China,,2021-05-17,1172017698
World excl. China,,2021-05-18,1187506157
World excl. China,,2021-05-19,1202482092
World excl. China,,2021-05-20,1220009184
World excl. China,,2021-05-21,1236165398
World excl. China,,2021-05-22,1249761371
World excl. China,,2021-05-23,1258986094
World excl. China,,2021-05-24,1272578628
World excl. China,,2021-05-25,1286683536
World excl. China,,2021-05-26,1303559433
World excl. China,,2021-05-27,1319882044
World excl. China,,2021-05-28,1337232303
World excl. China,,2021-05-29,1350992709
World excl. China,,2021-05-30,1360531498
World excl. China,,2021-05-31,1375739240
World excl. China,,2021-06-01,1394769861
World excl. China,,2021-06-02,1413120173
World excl. China,,2021-06-03,1430105816
World excl. China,,2021-06-04,1450760829
World excl. China,,2021-06-05,1464111970
World excl. China,,2021-06-06,1475810584
World excl. China,,2021-06-07,1491430814
World excl. China,,2021-06-08,1512313247
World excl. China,,2021-06-09,1534099762
World excl. China,,2021-06-10,1553338482
World excl. China,,2021-06-11,1574717979
World excl. China,,2021-06-12,1589530236
World excl. China,,2021-06-13,1602723954
World excl. China,,2021-06-14,1620180693
World excl. China,,2021-06-15,1640393492
World excl. China,,2021-06-16,1661177955
World excl. China,,2021-06-17,1685480914
World excl. China,,2021-06-18,1707855472
World excl. China,,2021-06-19,1724222496
World excl. China,,2021-06-20,1739139058
World excl. China,,2021-06-21,1761435796
World excl. China,,2021-06-22,1783968555
World excl. China,,2021-06-23,1803995984
World excl. China,,2021-06-24,1828098024
World excl. China,,2021-06-25,1852943250
World excl. China,,2021-06-26,1872620611
World excl. China,,2021-06-27,1887336075
World excl. China,,2021-06-28,1905039538
World excl. China,,2021-06-29,1928071832
World excl. China,,2021-06-30,1947895591
World excl. China,,2021-07-01,1972830024
World excl. China,,2021-07-02,1991370198
World excl. China,,2021-07-03,2011539894
World excl. China,,2021-07-04,2027226513
World excl. China,,2021-07-05,2047278765
World excl. China,,2021-07-06,2067269478
World excl. China,,2021-07-07,2089983209
World excl. China,,2021-07-08,2117951737
World excl. China,,2021-07-09,2136309279
World excl. China,,2021-07-10,2155815134
World excl. China,,2021-07-11,2169376206
World excl. China,,2021-07-12,2190313993
World excl. China,,2021-07-13,2215089911
World excl. China,,2021-07-14,2238996899
World excl. China,,2021-07-15,2262824145
World excl. China,,2021-07-16,2286321332
World excl. China,,2021-07-17,2304650361
World excl. China,,2021-07-18,2315794939
World excl. China,,2021-07-19,2338914148
World excl. China,,2021-07-20,2361454907
World excl. China,,2021-07-21,2381196971
World excl. China,,2021-07-22,2404206843
World excl. China,,2021-07-23,2426758364
World excl. China,,2021-07-24,2443435302
World excl. China,,2021-07-25,2459176227
World excl. China,,2021-07-26,2485229783
World excl. China,,2021-07-27,2509015623
World excl. China,,2021-07-28,2534069230
World excl. China,,2021-07-29,2562363316
World excl. China,,2021-07-30,2588948321
World excl. China,,2021-07-31,2605615382
World excl. China,,2021-08-01,2628845252
World excl. China,,2021-08-02,2649068718
World excl. China,,2021-08-03,2685264461
World excl. China,,2021-08-04,2707582202
World excl. China,,2021-08-05,2733060340
World excl. China,,2021-08-06,2757874767
World excl. China,,2021-08-07,2777468491
World excl. China,,2021-08-08,2797410339
World excl. China,,2021-08-09,2824949254
World excl. China,,2021-08-10,2850447188
World excl. China,,2021-08-11,2876152065
World excl. China,,2021-08-12,2898132812
World excl. China,,2021-08-13,2933232022
World excl. China,,2021-08-14,2955136659
World excl. China,,2021-08-15,2969092550
World excl. China,,2021-08-16,2998258211
World excl. China,,2021-08-17,3025841810
World excl. China,,2021-08-18,3051226220
World excl. China,,2021-08-19,3074845141
World excl. China,,2021-08-20,3105045426
World excl. China,,2021-08-21,3125855304
World excl. China,,2021-08-22,3142691295
World excl. China,,2021-08-23,3161375885
World excl. China,,2021-08-24,3190679211
World excl. China,,2021-08-25,3222885978
World excl. China,,2021-08-26,3248352182
World excl. China,,2021-08-27,3285726909
World excl. China,,2021-08-28,3309689043
World excl. China,,2021-08-29,3336169205
World excl. China,,2021-08-30,3358744350
World excl. China,,2021-08-31,3387912313
World excl. China,,2021-09-01,3424706205
World excl. China,,2021-09-02,3449494938
World excl. China,,2021-09-03,3471928160
World excl. China,,2021-09-04,3490583382
World excl. China,,2021-09-05,3515463348
World excl. China,,2021-09-06,3535397952
World excl. China,,2021-09-07,3564234148
World excl. China,,2021-09-08,3598265757
World excl. China,,2021-09-09,3630701230
World excl. China,,2021-09-10,3656462215
World excl. China,,2021-09-11,3684229210
World excl. China,,2021-09-12,3712046141
World excl. China,,2021-09-13,3739049749
World excl. China,,2021-09-14,3761534310
World excl. China,,2021-09-15,3788458062
World excl. China,,2021-09-16,3815245616
World excl. China,,2021-09-17,3838911777
World excl. China,,2021-09-18,3875017687
World excl. China,,2021-09-19,3898548083
World excl. China,,2021-09-20,3920421558
World excl. China,,2021-09-21,3948227446
World excl. China,,2021-09-22,3972452832
World excl. China,,2021-09-23,4000192230
World excl. China,,2021-09-24,4026623757
World excl. China,,2021-09-25,4045355622
World excl. China,,2021-09-26,4060827841
World excl. China,,2021-09-27,4104109894
World excl. China,,2021-09-28,4128901490
World excl. China,,2021-09-29,4157491717
World excl. China,,2021-09-30,4185552721
World excl. China,,2021-10-01,4208973531
World excl. China,,2021-10-02,4230162071
World excl. China,,2021-10-03,4251358169
World excl. China,,2021-10-04,4272838839
World excl. China,,2021-10-05,4305620582
World excl. China,,2021-10-06,4328543757
World excl. China,,2021-10-07,4351316395
World excl. China,,2021-10-08,4382302103
World excl. China,,2021-10-09,4402898716
World excl. China,,2021-10-10,4429696902
World excl. China,,2021-10-11,4447925732
World excl. China,,2021-10-12,4469743483
World excl. China,,2021-10-13,4491899321
World excl. China,,2021-10-14,4513301749
World excl. China,,2021-10-15,4532156931
World excl. China,,2021-10-16,4546348779
World excl. China,,2021-10-17,4570515434
World excl. China,,2021-10-18,4598844462
World excl. China,,2021-10-19,4623818373
World excl. China,,2021-10-20,4657934885
World excl. China,,2021-10-21,4682725548
World excl. China,,2021-10-22,4708494247
World excl. China,,2021-10-23,4734627736
World excl. China,,2021-10-24,4755978029
World excl. China,,2021-10-25,4775065491
World excl. China,,2021-10-26,4800186068
World excl. China,,2021-10-27,4821487688
World excl. China,,2021-10-28,4848596508
World excl. China,,2021-10-29,4882431620
World excl. China,,2021-10-30,4909400026
World excl. China,,2021-10-31,4936342279
World excl. China,,2021-11-01,4955465621
World excl. China,,2021-11-02,4976860757
World excl. China,,2021-11-03,4998433012
World excl. China,,2021-11-04,5022509875
World excl. China,,2021-11-05,5048526415
World excl. China,,2021-11-06,5066654508
World excl. China,,2021-11-07,5085615252
World excl. China,,2021-11-08,5106867876
World excl. China,,2021-11-09,5132928247
World excl. China,,2021-11-10,5163570636
World excl. China,,2021-11-11,5188972100
World excl. China,,2021-11-12,5214705301
World excl. China,,2021-11-13,5239892776
World excl. China,,2021-11-14,5258863796
World excl. China,,2021-11-15,5278322044
World excl. China,,2021-11-16,5299597305
World excl. China,,2021-11-17,5325621923
World excl. China,,2021-11-18,5350032167
World excl. China,,2021-11-19,5377158572
World excl. China,,2021-11-20,5404346999
World excl. China,,2021-11-21,5424803759
World excl. China,,2021-11-22,5448415977
World excl. China,,2021-11-23,5473418011
World excl. China,,2021-11-24,5505525207
World excl. China,,2021-11-25,5525390705
World excl. China,,2021-11-26,5555766924
World excl. China,,2021-11-27,5575178293
World excl. China,,2021-11-28,5605927046
World excl. China,,2021-11-29,5632195347
World excl. China,,2021-11-30,5666157593
World excl. China,,2021-12-01,5700970190
World excl. China,,2021-12-02,5732198124
World excl. China,,2021-12-03,5757836339
World excl. China,,2021-12-04,5785212483
World excl. China,,2021-12-05,5807379161
World excl. China,,2021-12-06,5830047935
World excl. China,,2021-12-07,5853587580
World excl. China,,2021-12-08,5883801769
World excl. China,,2021-12-09,5916026425
World excl. China,,2021-12-10,5938546052
World excl. China,,2021-12-11,5972540843
World excl. China,,2021-12-12,5993322502
World excl. China,,2021-12-13,6014273216
World excl. China,,2021-12-14,6047240365
World excl. China,,2021-12-15,6077627078
World excl. China,,2021-12-16,6100909212
World excl. China,,2021-12-17,6134974637
World excl. China,,2021-12-18,6158419716
World excl. China,,2021-12-19,6182631791
World excl. China,,2021-12-20,6217258457
World excl. China,,2021-12-21,6245104250
World excl. China,,2021-12-22,6267801970
World excl. China,,2021-12-23,6298081497
World excl. China,,2021-12-24,6320310715
World excl. China,,2021-12-25,6334806522
World excl. China,,2021-12-26,6348630833
World excl. China,,2021-12-27,6369602026
World excl. China,,2021-12-28,6402707302
World excl. China,,2021-12-29,6428477356
World excl. China,,2021-12-30,6453161779
World excl. China,,2021-12-31,6475539463
World excl. China,,2022-01-01,6487719417
World excl. China,,2022-01-02,6498673741
World excl. China,,2022-01-03,6524000447
World excl. China,,2022-01-04,6554356016
World excl. China,,2022-01-05,6581125828
World excl. China,,2022-01-06,6608954109
World excl. China,,2022-01-07,6638851583
World excl. China,,2022-01-08,6655102726
World excl. China,,2022-01-09,6682111123
World excl. China,,2022-01-10,6733392551
World excl. China,,2022-01-11,6763693561
World excl. China,,2022-01-12,6790630827
World excl. China,,2022-01-13,6822015985
World excl. China,,2022-01-14,6843133142
World excl. China,,2022-01-15,6865537168
World excl. China,,2022-01-16,6890777865
World excl. China,,2022-01-17,6917840428
World excl. China,,2022-01-18,6936286408
World excl. China,,2022-01-19,6970208644
World excl. China,,2022-01-20,6992959881
World excl. China,,2022-01-21,7021138663
World excl. China,,2022-01-22,7039865282
World excl. China,,2022-01-23,7067826028
World excl. China,,2022-01-24,7087018435
World excl. China,,2022-01-25,7106434474
World excl. China,,2022-01-26,7127985381
World excl. China,,2022-01-27,7145470174
World excl. China,,2022-01-28,7170971599
World excl. China,,2022-01-29,7185150003
World excl. China,,2022-01-30,7200626874
World excl. China,,2022-01-31,7221377286
World excl. China,,2022-02-01,7240538490
World excl. China,,2022-02-02,7259952559
World excl. China,,2022-02-03,7275497454
World excl. China,,2022-02-04,7296570536
World excl. China,,2022-02-05,7309978135
World excl. China,,2022-02-06,7375396620
World excl. China,,2022-02-07,7392717501
World excl. China,,2022-02-08,7413341348
World excl. China,,2022-02-09,7435522263
World excl. China,,2022-02-10,7451267349
World excl. China,,2022-02-11,7473846736
World excl. China,,2022-02-12,7487133474
World excl. China,,2022-02-13,7509815399
World excl. China,,2022-02-14,7525484017
World excl. China,,2022-02-15,7542368795
World excl. China,,2022-02-16,7558626501
World excl. China,,2022-02-17,7577215436
World excl. China,,2022-02-18,7616317844
World excl. China,,2022-02-19,7640834249
World excl. China,,2022-02-20,7654606123
World excl. China,,2022-02-21,7677839356
World excl. China,,2022-02-22,7694764802
World excl. China,,2022-02-23,7708234584
World excl. China,,2022-02-24,7724563896
World excl. China,,2022-02-25,7738763715
World excl. China,,2022-02-26,7749753704
World excl. China,,2022-02-27,7758416991
World excl. China,,2022-02-28,7800646396
World excl. China,,2022-03-01,7808337073
World excl. China,,2022-03-02,7819205826
World excl. China,,2022-03-03,7828870127
World excl. China,,2022-03-04,7840481414
World excl. China,,2022-03-05,7853740855
World excl. China,,2022-03-06,7875952457
World excl. China,,2022-03-07,7886396719
World excl. China,,2022-03-08,7897909982
World excl. China,,2022-03-09,7910805947
World excl. China,,2022-03-10,7922441173
World excl. China,,2022-03-11,7932836329
World excl. China,,2022-03-12,7943095893
World excl. China,,2022-03-13,7952713015
World excl. China,,2022-03-14,7961356568
World excl. China,,2022-03-15,7973326517
World excl. China,,2022-03-16,7983840852
World excl. China,,2022-03-17,7993676937
World excl. China,,2022-03-18,8002977175
World excl. China,,2022-03-19,8009820637
World excl. China,,2022-03-20,8017150372
World excl. China,,2022-03-21,8025651815
World excl. China,,2022-03-22,8037796141
World excl. China,,2022-03-23,8050629827
World excl. China,,2022-03-24,8063837007
World excl. China,,2022-03-25,8073887575
World excl. China,,2022-03-26,8083168654
World excl. China,,2022-03-27,8093718758
World excl. China,,2022-03-28,8112328889
World excl. China,,2022-03-29,8128949017
World excl. China,,2022-03-30,8142963678
World excl. China,,2022-03-31,8173079879
World excl. China,,2022-04-01,8178669618
World excl. China,,2022-04-02,8182124111
World excl. China,,2022-04-03,8190705082
World excl. China,,2022-04-04,8202998042
World excl. China,,2022-04-05,8212922406
World excl. China,,2022-04-06,8220221938
World excl. China,,2022-04-07,8230071873
World excl. China,,2022-04-08,8238548784
World excl. China,,2022-04-09,8245914257
World excl. China,,2022-04-10,8259145942
World excl. China,,2022-04-11,8266138646
World excl. China,,2022-04-12,8275850743
World excl. China,,2022-04-13,8284408614
World excl. China,,2022-04-14,8290469770
World excl. China,,2022-04-15,8294189903
World excl. China,,2022-04-16,8296304675
World excl. China,,2022-04-17,8304897680
World excl. China,,2022-04-18,8313302463
World excl. China,,2022-04-19,8322220168
World excl. China,,2022-04-20,8328317267
World excl. China,,2022-04-21,8337614591
World excl. China,,2022-04-22,8344159304
World excl. China,,2022-04-23,8351849537
World excl. China,,2022-04-24,8359835303
World excl. China,,2022-04-25,8366487498
World excl. China,,2022-04-26,8383699290
World excl. China,,2022-04-27,8392144707
World excl. China,,2022-04-28,8399600143
World excl. China,,2022-04-29,8408457472
World excl. China,,2022-04-30,8414346476
World excl. China,,2022-05-01,8425605463
World excl. China,,2022-05-02,8429041418
World excl. China,,2022-05-03,8433673961
World excl. China,,2022-05-04,8437628949
World excl. China,,2022-05-05,8441937117
World excl. China,,2022-05-06,8452894237
World excl. China,,2022-05-07,8457715380
World excl. China,,2022-05-08,8464978132
World excl. China,,2022-05-09,8469048853
World excl. China,,2022-05-10,8475686223
World excl. China,,2022-05-11,8482835545
World excl. China,,2022-05-12,8488477212
World excl. China,,2022-05-13,8498081364
World excl. China,,2022-05-14,8502427675
World excl. China,,2022-05-15,8510411952
World excl. China,,2022-05-16,8515177657
World excl. China,,2022-05-17,8518993146
World excl. China,,2022-05-18,8525781633
World excl. China,,2022-05-19,8530626469
World excl. China,,2022-05-20,8538955409
World excl. China,,2022-05-21,8542643995
World excl. China,,2022-05-22,8558774618
World excl. China,,2022-05-23,8562694727
World excl. China,,2022-05-24,8570540716
World excl. China,,2022-05-25,8574621201
World excl. China,,2022-05-26,8580680388
World excl. China,,2022-05-27,8587219399
World excl. China,,2022-05-28,8591606557
World excl. China,,2022-05-29,8597383686
World excl. China,,2022-05-30,8602934221
World excl. China,,2022-05-31,8607759537
World excl. China,,2022-06-01,8612915711
World excl. China,,2022-06-02,8615875065
World excl. China,,2022-06-03,8624139442
World excl. China,,2022-06-04,8629623237
World excl. China,,2022-06-05,8640037445
World excl. China,,2022-06-06,8646487130
World excl. China,,2022-06-07,8665243291
World excl. China,,2022-06-08,8677543786
World excl. China,,2022-06-09,8682997150
World excl. China,,2022-06-10,8689670623
World excl. China,,2022-06-11,8693941535
World excl. China,,2022-06-12,8702352902
World excl. China,,2022-06-13,8706920483
World excl. China,,2022-06-14,8713578975
World excl. China,,2022-06-15,8720503419
World excl. China,,2022-06-16,8726781924
World excl. China,,2022-06-17,8733210047
World excl. China,,2022-06-18,8740519862
World excl. China,,2022-06-19,8752746703
World excl. China,,2022-06-20,8756837431
World excl. China,,2022-06-21,8763086249
World excl. China,,2022-06-22,8768438439
World excl. China,,2022-06-23,8777013674
World excl. China,,2022-06-24,8783567869
World excl. China,,2022-06-25,8787650414
